"","SalePrice","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","MoSold","YrSold","SaleType","SaleCondition"
"748",265979,"70","RM",-0.118875317211424,0.489977775908817,"Pave","IR1","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",0.667269615883086,1.26300731842747,-3.0218222754565,0.878367122733124,"Mansard","CompShg","Stucco","Stucco","None",-0.821808876363197,"Gd","TA","Stone","TA","Fa","No","Unf",-1.35269949819096,"Unf",1.31754881126867,0.460781536368101,"GasW","TA","N","SBrkr",0.56877814536719,1.25054649732679,1.8335524955497,-0.838578727297927,-0.240978466509052,-1.02482170537396,1.28368827204804,1.38239962614895,"Gd",0.946055732714443,"Typ",0.783736098878231,"Detchd",-1.15457600901001,"Unf",3.37977677402168,1.6946659188803,"TA","TA","N",1.06101285361924,-1.0709399586891,-0.444737988378689,0.892015953608611,"WD","Normal"
"749",260400,"20","RL",-0.394056019982354,0.296543356668387,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",0.667269615883086,-0.477223093449934,0.818868005076577,0.539308654900653,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1.32252749877924,"Gd","TA","PConc","Gd","TA","No","GLQ",0.969040573851932,"Unf",0.666156583468314,1.4483881055922,"GasA","Ex","Y","SBrkr",1.38213010475674,-0.871155818929717,0.545851622370081,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",0.389787243417268,"Typ",0.783736098878231,"Attchd",0.708547230764632,"Fin",0.273739541227567,0.292230028929717,"TA","TA","Y",1.14787662294791,0.801643952223678,-1.25178437070736,1.64277597552966,"WD","Normal"
"750",98000,"50","RL",-0.840348642357027,-0.151425999294874,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",-1.56191793117276,-2.73583112799489,-0.869711342399173,-1.68878984799844,"Gable","CompShg","WdShing","Wd Shng","None",-0.821808876363197,"TA","TA","Slab","TA","TA","No","Unf",-1.35269949819096,"Unf",-2.06337786281215,-3.13040541396314,"Wall","TA","N","FuseF",-0.0360170106415063,1.03857071256661,0.192663945432628,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,1.38239962614895,"TA",1.44811864297226,"Mod",-1.02698895085343,"Detchd",-1.35708940463769,"Unf",-1.04756738100353,-1.04818564787979,"TA","TA","N",0.845369896744248,-1.0709399586891,-0.837792285242915,0.892015953608611,"WD","Normal"
"751",96500,"50","RM",-0.586973756656732,-0.0627614286815679,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",-1.56191793117276,1.26300731842747,-2.02854030635312,0.926804046709191,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.821808876363197,"TA","TA","BrkTil","TA","Fa","No","Unf",-1.35269949819096,"Unf",0.256292167281775,-1.10023442885355,"GasA","Gd","Y","SBrkr",-1.04979284848192,0.988822177094442,-0.687106149540058,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,0.170694724589144,"TA",0.389787243417268,"Min2",-1.02698895085343,"Attchd",-1.94842851987051,"Unf",-2.15194388564343,-2.53764431666283,"TA","TA","N",-0.950010987430463,1.29696491035722,-0.0682823411762393,1.64277597552966,"WD","Normal"
"752",162000,"60","RL",-0.155680011373502,-0.307758897160895,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",0.667269615883086,-0.477223093449934,1.05063379786737,0.878367122733124,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","No","Unf",-1.35269949819096,"Unf",0.417802714870171,-0.883585148978656,"GasA","Ex","Y","SBrkr",-1.6434138530813,1.11994664406971,-0.247991738160266,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Gd",-0.23454678737643,"Typ",-1.02698895085343,"Attchd",0.992065984643381,"Fin",0.273739541227567,-0.277407990735973,"TA","TA","Y",-0.950010987430463,0.73000120593342,0.645803668048188,-0.613572089781908,"WD","Normal"
"753",217000,"20","RL",0.468658472258634,0.0307351013467049,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",-0.0421794726376995,-0.477223093449934,0.85197740404669,0.587745578876721,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"TA","Gd","PConc","Gd","TA","Gd","GLQ",1.15376207723998,"Unf",-0.448785326404621,0.962999450703131,"GasA","Ex","Y","SBrkr",0.951392849789886,-0.871155818929717,0.123212481682511,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",-0.23454678737643,"Typ",-1.02698895085343,"Attchd",0.749049909890167,"RFn",0.273739541227567,0.504797561316376,"TA","TA","Y",1.03776566731937,0.465988419132984,0.294523839408755,-1.36840011125137,"WD","Normal"
"754",275500,"60","RL",0.508133631647146,0.230721973706001,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",1.35046226437619,-0.477223093449934,1.11685259580759,0.975240970685258,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.20581827048139,"Gd","TA","PConc","Gd","TA","Mn","Unf",-1.35269949819096,"Unf",1.0244909401885,-0.00173550640674197,"GasA","Gd","Y","SBrkr",-0.1846208454456,1.21044439024882,1.14250356462428,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Ex",0.946055732714443,"Typ",0.783736098878231,"Attchd",1.07307134289445,"RFn",1.75911354964528,1.75038354035354,"TA","TA","Y",1.07932566069432,0.767159869580057,-1.25178437070736,-1.36840011125137,"WD","Normal"
"755",156000,"20","RL",-0.300535484808811,-0.263557859555612,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.0421794726376995,2.01066096734306,-0.075085767116467,0.975240970685258,"Gable","CompShg","Plywood","Plywood","None",-0.821808876363197,"TA","TA","CBlock","TA","TA","No","GLQ",0.512836093852491,"LwQ",-1.03896822898039,-0.0107710109820147,"GasA","Gd","Y","SBrkr",-0.221435782940884,-0.871155818929717,-1.00243311906162,1.17517063648166,-0.240978466509052,-1.02482170537396,-0.773426569691033,0.170694724589144,"Gd",-0.947037233317007,"Typ",-1.02698895085343,"Detchd",-0.38502510562483,"RFn",0.273739541227567,-0.0947467382178605,"TA","TA","Y",1.04329760720028,0.73000120593342,0.294523839408755,0.892015953608611,"WD","Normal"
"756",172500,"160","FV",-1.77183437654177,-1.96940592304429,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",-0.0421794726376995,-0.477223093449934,0.918196201986916,0.684619426828855,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1.46903305200159,"TA","TA","PConc","Gd","TA","No","GLQ",0.43385936010844,"Unf",-0.258812593902472,-0.710962319106519,"GasA","Gd","Y","SBrkr",-1.26114309284326,1.13939004725134,0.0766868949918836,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"TA",-0.23454678737643,"Typ",-1.02698895085343,"Detchd",0.830055268141239,"Unf",0.273739541227567,-0.0947467382178605,"TA","TA","Y",-0.950010987430463,0.412731903866416,-1.25178437070736,0.892015953608611,"WD","Normal"
"757",212000,"60","RL",0.0130022792737126,0.328570722309643,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",1.35046226437619,-0.477223093449934,1.18307139374782,1.07211481863739,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","Av","GLQ",-0.731740416151505,"Unf",0.740472391002905,-0.380236252273103,"GasA","Ex","Y","SBrkr",-0.762049546507358,1.18021870387543,0.628475676435818,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Gd",0.389787243417268,"Typ",-1.02698895085343,"Attchd",1.15407670114552,"RFn",0.273739541227567,0.513399581615098,"TA","TA","Y",0.989287546484791,1.09686443626327,-0.837792285242915,0.892015953608611,"WD","Normal"
"758",158900,"60","RL",0.330395941239568,0.475935323801764,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","2Story",-0.0421794726376995,-0.477223093449934,0.222898823614548,-0.332555976668555,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",1.31744505114096,"TA","TA","CBlock","TA","TA","Mn","Rec",0.511544516691564,"Unf",-0.586414970977579,-0.853238861984987,"GasA","TA","Y","SBrkr",-1.58436903264056,1.13534468686747,-0.101762652513744,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"TA",-0.23454678737643,"Typ",0.783736098878231,"Attchd",-0.0205009934950096,"Fin",0.273739541227567,-0.0947467382178605,"TA","TA","Y",1.24823308097905,-1.0709399586891,-0.837792285242915,1.64277597552966,"WD","Abnorml"
"759",179400,"160","FV",-2.49626621319103,-2.61821870297616,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",0.667269615883086,-0.477223093449934,0.918196201986916,0.684619426828855,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1.33308254605799,"TA","TA","PConc","Gd","TA","No","ALQ",0.642824850997614,"Unf",-0.717478893862201,-0.674009007193121,"GasA","Gd","Y","SBrkr",-1.19616333591513,1.14334275947975,0.137231229567232,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"TA",-0.23454678737643,"Typ",-1.02698895085343,"Detchd",0.830055268141239,"Unf",0.273739541227567,-0.0947467382178605,"TA","TA","Y",-0.950010987430463,-1.0709399586891,0.645803668048188,0.139917773941369,"WD","Normal"
"760",290000,"60","RL",-0.118875317211424,0.580692406295338,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1.35046226437619,-0.477223093449934,0.785758606106465,0.490871730924586,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.38952935457296,"Gd","TA","PConc","Gd","TA","Av","LwQ",-0.414122865542599,"ALQ",1.26116966735805,0.627247231484177,"GasA","Ex","Y","SBrkr",0.587535722453629,1.23371481305621,1.7066827333759,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,1.38239962614895,"Gd",1.44811864297226,"Typ",0.783736098878231,"Attchd",0.668044551639096,"RFn",1.75911354964528,1.24249112907197,"TA","TA","Y",1.12405432595229,1.06424915660665,1.64474974582165,-0.613572089781908,"WD","Normal"
"761",127500,"20","RL",0.0989863029960413,0.00203840006426521,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.0421794726376995,0.440400472514585,-0.406179756817594,-1.25285753221383,"Hip","CompShg","Wd Sdng","Wd Sdng","None",-0.821808876363197,"TA","TA","CBlock","TA","TA","No","Rec",0.708434819053458,"Unf",-0.52982112418923,-0.384961509432918,"GasA","Ex","Y","SBrkr",-0.769472342961827,-0.871155818929717,-1.51628775191757,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"TA",-0.947037233317007,"Typ",-1.02698895085343,"Detchd",1.19457938027106,"Unf",-1.04756738100353,-0.750327600844871,"Ex","Ex","Y",-0.950010987430463,-1.0709399586891,1.31980535250846,0.892015953608611,"WD","Normal"
"762",1e+05,"30","RM",-0.347061772522835,-0.527866965813308,"Pave","Reg","Lvl","AllPub","FR2","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",-0.782903446215014,-0.477223093449934,-1.56500872077154,-1.68878984799844,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.821808876363197,"TA","TA","PConc","TA","TA","Mn","LwQ",0.467590466126969,"Unf",0.56180411071053,0.254299549597031,"GasA","TA","Y","SBrkr",0.523732763938229,-0.871155818929717,-0.291436688589603,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"Fa",-0.947037233317007,"Min1",-1.02698895085343,"Detchd",-0.547035822126973,"Unf",0.273739541227567,-0.0947467382178605,"TA","TA","Y",-0.950010987430463,-1.0709399586891,1.31980535250846,0.892015953608611,"WD","Normal"
"763",215200,"60","FV",0.183504189029514,-0.0982021257504605,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",0.667269615883086,-0.477223093449934,1.24929019168804,1.16898866658953,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"TA","TA","PConc","Gd","TA","Mn","GLQ",-0.681375565185887,"Unf",0.547786366326407,-0.644585731018851,"GasA","Ex","Y","SBrkr",-1.1663130800673,1.15321369757654,0.227769036513053,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Gd",0.389787243417268,"Typ",-1.02698895085343,"Attchd",1.23508205939659,"Unf",0.273739541227567,0.667298845810107,"TA","TA","Y",1.03962133633751,0.70010876141068,-0.0682823411762393,1.64277597552966,"Con","Normal"
"764",337000,"60","RL",0.586200592641596,0.0709692690476559,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1.35046226437619,-0.477223093449934,0.918196201986916,0.684619426828855,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.4296986454503,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1.13148725448273,"Unf",-1.1681986133807,0.486565145006099,"GasA","Ex","Y","SBrkr",0.443782528011923,1.21679032421653,1.50263431951954,1.17517063648166,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Gd",0.946055732714443,"Typ",0.783736098878231,"Attchd",0.830055268141239,"RFn",1.75911354964528,1.66275095084103,"TA","TA","Y",-0.950010987430463,1.1907566995142,0.294523839408755,0.892015953608611,"WD","Normal"
"765",270000,"120","RL",-2.04413799406849,0.0952539290016571,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",1.35046226437619,-0.477223093449934,0.785758606106465,0.539308654900653,"Hip","CompShg","BrkFace","BrkFace","None",-0.821808876363197,"Gd","Gd","PConc","Gd","Gd","Av","LwQ",0.510250668337186,"GLQ",-2.06337786281215,0.99378237063577,"GasA","Ex","Y","SBrkr",0.951392849789886,-0.871155818929717,0.123212481682511,1.17517063648166,-0.240978466509052,-1.02482170537396,1.28368827204804,-1.0621133851844,"Ex",-0.23454678737643,"Typ",0.783736098878231,"Attchd",0.668044551639096,"Fin",0.273739541227567,0.0892613419163068,"TA","TA","Y",-0.950010987430463,0.51387906423538,-0.837792285242915,-1.36840011125137,"WD","Normal"
"766",264132,"20","RL",0.307671150441041,0.921303895590594,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",2.01114682580545,-0.477223093449934,1.21618079271793,1.12055174261346,"Gable","CompShg","VinylSd","VinylSd","Stone",1.29256271527611,"Gd","TA","PConc","Gd","TA","No","Unf",-1.35269949819096,"Unf",1.64365938600182,1.00197754183666,"GasA","Ex","Y","SBrkr",0.975983923780972,-0.871155818929717,0.147204899046934,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,-1.0621133851844,"Ex",-0.23454678737643,"Typ",0.783736098878231,"Attchd",1.19457938027106,"Fin",0.273739541227567,0.573458019541019,"TA","TA","Y",-0.950010987430463,1.33700041522374,0.645803668048188,0.139917773941369,"New","Partial"
"767",196500,"60","RL",0.508133631647146,0.264741713464894,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",0.667269615883086,-0.477223093449934,0.553992813315675,0.151813263092116,"Gable","CompShg","HdBoard","HdBoard","BrkFace",0.870760364382044,"TA","TA","CBlock","Gd","TA","No","GLQ",0.45232683319507,"Unf",0.276144380213888,-0.115349919448008,"GasA","TA","Y","SBrkr",-0.36699341636328,1.14071771328975,0.535362852714334,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"TA",0.389787243417268,"Typ",0.783736098878231,"Attchd",0.384525797760347,"Unf",0.273739541227567,0.155832769754738,"TA","TA","Y",1.13221865562275,0.878358015887914,-1.25178437070736,1.64277597552966,"WD","Normal"
"768",160000,"50","RL",0.307671150441041,0.620272298540703,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",-0.0421794726376995,1.26300731842747,-1.03525833724974,0.00650249116391488,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"TA","TA","CBlock","Gd","TA","Mn","ALQ",0.75501330847361,"Unf",-0.325130361556253,-0.108491198280832,"GasA","Ex","Y","SBrkr",-0.357277906666339,1.14923254483974,0.597755923464297,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,1.38239962614895,"TA",0.389787243417268,"Mod",-1.02698895085343,"Attchd",0.425028476885882,"Unf",-1.04756738100353,-0.171978498515562,"TA","TA","Y",1.15415419209021,-1.0709399586891,0.294523839408755,0.139917773941369,"WD","Normal"
"769",216837,"20","RL",0.0989863029960413,0.00203840006426521,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",0.667269615883086,-0.477223093449934,1.08374319683748,0.975240970685258,"Hip","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","No","GLQ",-0.681375565185887,"Unf",2.02873945150776,1.72215707924171,"GasA","Ex","Y","SBrkr",1.58007045900611,-0.871155818929717,0.74178781757275,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",0.946055732714443,"Typ",0.783736098878231,"Attchd",1.03256866376892,"Fin",0.273739541227567,0.102606543766305,"TA","TA","Y",0.931260320834468,0.557391577428968,1.31980535250846,-1.36840011125137,"WD","Normal"
"770",538000,"60","RL",-0.999725769602816,3.52356600563029,"Pave","IR2","HLS","AllPub","CulDSac","Mod","StoneBr","Norm","Norm","1Fam","2Story",1.35046226437619,-0.477223093449934,1.05063379786737,0.878367122733124,"Hip","CompShg","CemntBd","Wd Shng","BrkFace",1.41375857355434,"Ex","TA","PConc","Gd","TA","Gd","ALQ",1.27417514916273,"Unf",-0.586414970977579,1.3093414755426,"GasA","Ex","Y","SBrkr",1.32858893883997,1.28359534175889,2.4862645551636,1.17517063648166,-0.240978466509052,2.47947214203541,1.28368827204804,1.38239962614895,"Ex",2.71689100508082,"Mod",0.783736098878231,"BuiltIn",0.992065984643381,"Fin",1.75911354964528,1.60275819630787,"TA","TA","Y",1.36718304212026,0.597263437369597,-0.0682823411762393,1.64277597552966,"WD","Normal"
"771",134900,"85","RL",0.272537579381851,-0.435439869384839,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",-0.782903446215014,-0.477223093449934,0.355336419494999,-0.138808280764287,"Hip","CompShg","Wd Sdng","Wd Sdng","None",-0.821808876363197,"TA","TA","CBlock","Gd","TA","Av","GLQ",0.778246776682933,"Unf",-0.797574663893027,-0.3991543891107,"GasA","TA","Y","SBrkr",-0.791852431389119,-0.871155818929717,-1.53711263280637,1.17517063648166,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"TA",-0.947037233317007,"Typ",-1.02698895085343,"Detchd",0.182012402132669,"Unf",0.273739541227567,0.504797561316376,"TA","TA","Y",0.931260320834468,-1.0709399586891,-0.837792285242915,0.892015953608611,"WD","Normal"
"772",102000,"20","RL",-0.030560912024908,-0.0459275873936634,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",-1.56191793117276,-0.477223093449934,-0.671054948578496,-1.64035292402237,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.821808876363197,"TA","TA","CBlock","Fa","Fa","No","LwQ",0.906172643460163,"Unf",-2.06337786281215,-0.45141776429957,"GasA","TA","Y","FuseF",0.323391535527792,-0.871155818929717,-0.484011177759095,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"TA",-0.23454678737643,"Typ",-1.02698895085343,"Detchd",-1.11407332988447,"Unf",0.273739541227567,-0.295858550829448,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.837792285242915,-1.36840011125137,"COD","Normal"
"773",107000,"80","RL",1.03207749569071,-0.290698724237283,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",-0.0421794726376995,-0.477223093449934,0.156680025674322,-0.429429824620689,"Gable","CompShg","Plywood","Plywood","None",-0.821808876363197,"TA","TA","CBlock","TA","TA","Av","ALQ",0.49056400657222,"BLQ",0.0556214607347561,-0.00399352545824328,"GasA","TA","Y","SBrkr",0.0468346097766129,-0.871155818929717,-0.748122120414286,1.17517063648166,-0.240978466509052,-1.02482170537396,-0.773426569691033,0.170694724589144,"TA",-0.23454678737643,"Typ",0.783736098878231,"Detchd",-0.101506351746081,"Unf",0.273739541227567,0.911736708755694,"TA","TA","Y",0.989287546484791,-1.0709399586891,-1.25178437070736,1.64277597552966,"WD","Abnorml"
"774",114500,"20","RL",0.0989863029960413,0.213588561720905,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",-0.782903446215014,-0.477223093449934,-0.439289155787707,-1.3012944561899,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.385768201895169,"TA","TA","CBlock","TA","TA","No","Rec",0.534454048083972,"Unf",0.00221146885287815,-0.272322285426661,"GasA","Ex","Y","FuseA",-0.59625001803484,-0.871155818929717,-1.35468262111177,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"TA",-0.947037233317007,"Typ",-1.02698895085343,"Attchd",-0.830554576005722,"RFn",-1.04756738100353,-0.872930138668227,"TA","TA","Y",-0.950010987430463,-1.0709399586891,0.294523839408755,-0.613572089781908,"COD","Normal"
"775",395000,"20","RL",1.5759906934088,0.872145621514272,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",1.35046226437619,-0.477223093449934,1.1499619947777,1.02367789466132,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1.33983227212624,"Gd","TA","PConc","Gd","TA","Av","Unf",-1.35269949819096,"Unf",2.1342851810262,1.86660073068492,"GasA","Gd","Y","SBrkr",1.797149611961,-0.871155818929717,0.957931462622722,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",1.44811864297226,"Typ",0.783736098878231,"Attchd",1.11357402201999,"Fin",1.75911354964528,1.81781610500441,"TA","TA","Y",1.22989689781656,0.70010876141068,0.294523839408755,-0.613572089781908,"New","Partial"
"776",162000,"120","RM",-1.90546591607403,-1.34515260572557,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",-0.0421794726376995,-0.477223093449934,0.885086803016803,0.636182502852788,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1.31323921040438,"TA","TA","PConc","Ex","TA","No","GLQ",0.929429012020136,"Unf",-0.285028191564099,0.383037460989125,"GasA","Ex","Y","SBrkr",0.282121837521724,-0.871155818929717,-0.523550029936797,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,-1.0621133851844,"TA",-0.947037233317007,"Typ",-1.02698895085343,"Attchd",0.789552589015703,"Fin",0.273739541227567,-0.222262919660262,"TA","TA","Y",-0.950010987430463,1.50482216734545,-0.0682823411762393,0.892015953608611,"WD","Normal"
"777",221500,"20","RL",0.73895726984943,0.406645289501691,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",0.667269615883086,-0.477223093449934,1.11685259580759,1.02367789466132,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.26239507463761,"Gd","TA","PConc","Gd","TA","Av","GLQ",-0.731740416151505,"Unf",1.75733084216072,1.23723576756627,"GasA","Ex","Y","SBrkr",1.18822531217128,-0.871155818929717,0.354963111704997,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",0.389787243417268,"Typ",-1.02698895085343,"Attchd",1.07307134289445,"RFn",1.75911354964528,1.69865136358482,"TA","TA","Y",0.989287546484791,0.825971820949456,0.294523839408755,-1.36840011125137,"New","Partial"
"778",142500,"20","RL",1.24215981538971,0.747642613010626,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",-0.782903446215014,-0.477223093449934,0.0904612277340968,-0.526303672572824,"Hip","CompShg","HdBoard","Plywood","None",-0.821808876363197,"TA","TA","CBlock","TA","TA","No","ALQ",0.845926697459291,"Unf",-1.10142096328132,-0.384961509432918,"GasA","TA","Y","SBrkr",-0.660030173604779,-0.871155818929717,-1.41427209668303,1.17517063648166,-0.240978466509052,-1.02482170537396,-0.773426569691033,0.170694724589144,"TA",-0.947037233317007,"Typ",0.783736098878231,"Attchd",-0.182511709997152,"Unf",0.273739541227567,-0.0947467382178605,"TA","TA","Y",1.14914330739294,-1.0709399586891,-0.0682823411762393,-1.36840011125137,"WD","Normal"
"779",144000,"90","RH",-0.347061772522835,-0.152574021684185,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","1Story",-0.782903446215014,-0.477223093449934,0.189789424644435,-0.380992900644622,"Gable","CompShg","Plywood","Plywood","BrkFace",1.31323921040438,"TA","TA","Slab","TA","TA","No","Unf",-1.35269949819096,"Unf",-2.06337786281215,-3.13040541396314,"GasA","TA","Y","SBrkr",1.86789433483967,-0.871155818929717,1.02865917431671,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,1.38239962614895,"TA",1.90595209634103,"Typ",1.63788722614665,"Detchd",-0.0610036726205453,"Unf",0.273739541227567,0.735148501082319,"TA","TA","Y",-0.950010987430463,-1.0709399586891,1.31980535250846,-0.613572089781908,"WD","Normal"
"780",135000,"90","RL",0.428880937590734,0.284953549167149,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",-0.0421794726376995,-0.477223093449934,0.189789424644435,-0.380992900644622,"Gable","CompShg","Plywood","ImStucc","BrkFace",1.06107314299636,"TA","TA","CBlock","Gd","TA","Gd","GLQ",1.00902590445683,"Unf",-2.06337786281215,-0.126793273896373,"GasA","TA","Y","SBrkr",-0.290152336383879,-0.871155818929717,-1.06727835302005,1.17517063648166,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"TA",-1.77846379473879,"Typ",-1.02698895085343,"Attchd",-0.0610036726205453,"Unf",0.273739541227567,0.191182033076714,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.444737988378689,-1.36840011125137,"WD","Normal"
